trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,commission,index
347,-9.31962239999,20160316 17:36:27 EST,,,126.507,,EURJPY,short,20160316 17:34:28 EST,20160316 17:34:28 EST,closed,20160316 17:34:28 EST,126.509,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6796224,
350,0.768450000016,20160316 17:37:08 EST,,,1.1219,,EURUSD,long,20160316 17:36:12 EST,20160316 17:36:12 EST,closed,20160316 17:36:12 EST,1.12195,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.73155,
352,3.88064160001,20160316 17:37:28 EST,,,126.499,,EURJPY,long,20160316 17:36:27 EST,20160316 17:36:27 EST,closed,20160316 17:36:27 EST,126.507,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6793584,
353,2.26842000003,20160316 17:39:08 EST,,,1.12196,,EURUSD,short,20160316 17:37:08 EST,20160316 17:37:08 EST,closed,20160316 17:37:08 EST,1.1219,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.73158,
351,28.980126126,20160316 17:39:18 EST,,,0.97831,,USDCHF,short,20160316 17:36:20 EST,20160316 17:36:20 EST,closed,20160316 17:36:20 EST,0.97808,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.940773874,
349,9.8859024,20160316 17:39:24 EST,,,112.761,,USDJPY,long,20160316 17:35:20 EST,20160316 17:35:20 EST,closed,20160316 17:35:20 EST,112.773,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9540976,
341,38.96472738,20160316 17:40:20 EST,,,1.31085,,USDCAD,long,20160316 17:33:19 EST,20160316 17:33:19 EST,closed,20160316 17:33:19 EST,1.31125,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.87927262,
354,-5.35917359999,20160316 17:40:35 EST,,,126.5,,EURJPY,short,20160316 17:37:28 EST,20160316 17:37:28 EST,closed,20160316 17:37:28 EST,126.499,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6791736,
355,18.76875,20160316 17:41:15 EST,,,1.12179,,EURUSD,long,20160316 17:39:08 EST,20160316 17:39:08 EST,closed,20160316 17:39:08 EST,1.12196,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.73125,
358,5.33240004002,20160316 17:41:22 EST,,,1.31095,,USDCAD,short,20160316 17:40:20 EST,20160316 17:40:20 EST,closed,20160316 17:40:20 EST,1.31085,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.87859996,
357,13.8458232,20160316 17:41:31 EST,,,112.776,,USDJPY,short,20160316 17:39:24 EST,20160316 17:39:24 EST,closed,20160316 17:39:24 EST,112.761,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9541768,
359,-0.0790680000248,20160316 17:41:35 EST,,,126.495,,EURJPY,long,20160316 17:40:35 EST,20160316 17:40:35 EST,closed,20160316 17:40:35 EST,126.5,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.679068,
361,-39.51249684,20160316 17:42:21 EST,,,1.31125,,USDCAD,long,20160316 17:41:22 EST,20160316 17:41:22 EST,closed,20160316 17:41:22 EST,1.31095,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.87949684,
356,18.351813564,20160316 17:42:25 EST,,,0.97815,,USDCHF,long,20160316 17:39:18 EST,20160316 17:39:18 EST,closed,20160316 17:39:18 EST,0.97831,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.940986436,
363,15.7606152,20160316 17:42:35 EST,,,126.512,,EURJPY,short,20160316 17:41:35 EST,20160316 17:41:35 EST,closed,20160316 17:41:35 EST,126.495,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6793848,
360,-18.7305,20160316 17:43:15 EST,,,1.12171,,EURUSD,short,20160316 17:41:15 EST,20160316 17:41:15 EST,closed,20160316 17:41:15 EST,1.12179,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.7305,
364,12.057071748,20160316 17:43:26 EST,,,1.31141,,USDCAD,short,20160316 17:42:21 EST,20160316 17:42:21 EST,closed,20160316 17:42:21 EST,1.31125,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.880528252,
365,48.717206244,20160316 17:43:30 EST,,,0.97851,,USDCHF,short,20160316 17:42:25 EST,20160316 17:42:25 EST,closed,20160316 17:42:25 EST,0.97815,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941593756,
362,9.88574400002,20160316 17:43:36 EST,,,112.764,,USDJPY,long,20160316 17:41:31 EST,20160316 17:41:31 EST,closed,20160316 17:41:31 EST,112.776,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.954256,
367,24.77037,20160316 17:45:12 EST,,,1.1215,,EURUSD,long,20160316 17:43:15 EST,20160316 17:43:15 EST,closed,20160316 17:43:15 EST,1.12171,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72963,
369,42.64388478,20160316 17:45:28 EST,,,0.97819,,USDCHF,long,20160316 17:43:30 EST,20160316 17:43:30 EST,closed,20160316 17:43:30 EST,0.97851,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.94171522,
370,27.0459288,20160316 17:45:34 EST,,,112.754,,USDJPY,long,20160316 17:44:37 EST,20160316 17:44:37 EST,closed,20160316 17:44:37 EST,112.779,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9540712,
371,-3.72905999998,20160316 17:46:14 EST,,,1.12152,,EURUSD,short,20160316 17:45:12 EST,20160316 17:45:12 EST,closed,20160316 17:45:12 EST,1.1215,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72906,
373,-20.4731208,20160316 17:46:35 EST,,,112.743,,USDJPY,short,20160316 17:45:34 EST,20160316 17:45:34 EST,closed,20160316 17:45:34 EST,112.754,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9531208,
366,113.4425688,20160316 17:46:41 EST,,,126.421,,EURJPY,long,20160316 17:42:35 EST,20160316 17:42:35 EST,closed,20160316 17:42:35 EST,126.512,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6774312,
374,32.27166,20160316 17:47:15 EST,,,1.12126,,EURUSD,long,20160316 17:46:14 EST,20160316 17:46:14 EST,closed,20160316 17:46:14 EST,1.12152,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72834,
368,26.631663234,20160316 17:47:26 EST,,,1.31112,,USDCAD,long,20160316 17:43:26 EST,20160316 17:43:26 EST,closed,20160316 17:43:26 EST,1.31141,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.880236766,
372,48.716963316,20160316 17:47:29 EST,,,0.97855,,USDCHF,short,20160316 17:45:28 EST,20160316 17:45:28 EST,closed,20160316 17:45:28 EST,0.97819,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941836684,
376,6.52470719999,20160316 17:47:40 EST,,,126.431,,EURJPY,short,20160316 17:46:41 EST,20160316 17:46:41 EST,closed,20160316 17:46:41 EST,126.421,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6752928,
377,14.27202,20160316 17:48:16 EST,,,1.1214,,EURUSD,short,20160316 17:47:15 EST,20160316 17:47:15 EST,closed,20160316 17:47:15 EST,1.12126,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72798,
380,63.2858424,20160316 17:48:39 EST,,,126.378,,EURJPY,long,20160316 17:47:40 EST,20160316 17:47:40 EST,closed,20160316 17:47:40 EST,126.431,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6741576,
381,42.77259,20160316 17:49:12 EST,,,1.12107,,EURUSD,long,20160316 17:48:16 EST,20160316 17:48:16 EST,closed,20160316 17:48:16 EST,1.1214,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72741,
375,4.60738079999,20160316 17:49:32 EST,,,112.735,,USDJPY,long,20160316 17:46:35 EST,20160316 17:46:35 EST,closed,20160316 17:46:35 EST,112.743,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9526192,
382,35.5663968,20160316 17:49:36 EST,,,126.41,,EURJPY,short,20160316 17:48:39 EST,20160316 17:48:39 EST,closed,20160316 17:48:39 EST,126.378,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6736032,
383,8.27328,20160316 17:50:13 EST,,,1.12117,,EURUSD,short,20160316 17:49:12 EST,20160316 17:49:12 EST,closed,20160316 17:49:12 EST,1.12107,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72672,
379,38.088650754,20160316 17:50:27 EST,,,0.97826,,USDCHF,long,20160316 17:47:29 EST,20160316 17:47:29 EST,closed,20160316 17:47:29 EST,0.97855,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.942049246,
386,-2.22693,20160316 17:51:13 EST,,,1.12114,,EURUSD,long,20160316 17:50:13 EST,20160316 17:50:13 EST,closed,20160316 17:50:13 EST,1.12117,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72693,
378,32.237051124,20160316 17:51:25 EST,,,1.31146,,USDCAD,short,20160316 17:47:26 EST,20160316 17:47:26 EST,closed,20160316 17:47:26 EST,1.31112,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.880348876,
387,22.905954414,20160316 17:52:33 EST,,,0.97845,,USDCHF,short,20160316 17:50:27 EST,20160316 17:50:27 EST,closed,20160316 17:50:27 EST,0.97826,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941745586,
384,-0.672513599994,20160316 17:52:37 EST,,,112.739,,USDJPY,short,20160316 17:49:32 EST,20160316 17:49:32 EST,closed,20160316 17:49:32 EST,112.735,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9525136,
385,22.3661328,20160316 17:52:43 EST,,,126.388,,EURJPY,long,20160316 17:49:36 EST,20160316 17:49:36 EST,closed,20160316 17:49:36 EST,126.41,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6738672,
388,47.27208,20160316 17:53:15 EST,,,1.1215,,EURUSD,short,20160316 17:51:13 EST,20160316 17:51:13 EST,closed,20160316 17:51:13 EST,1.12114,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72792,
391,31.00812,20160316 17:53:39 EST,,,112.711,,USDJPY,long,20160316 17:52:37 EST,20160316 17:52:37 EST,closed,20160316 17:52:37 EST,112.739,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.95188,
389,12.055502208,20160316 17:54:27 EST,,,1.31176,,USDCAD,short,20160316 17:52:27 EST,20160316 17:52:27 EST,closed,20160316 17:52:27 EST,1.3116,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.882097792,
390,27.460945512,20160316 17:54:33 EST,,,0.97823,,USDCHF,long,20160316 17:52:33 EST,20160316 17:52:33 EST,closed,20160316 17:52:33 EST,0.97845,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941654488,
394,7.24859520001,20160316 17:54:37 EST,,,112.721,,USDJPY,short,20160316 17:53:39 EST,20160316 17:53:39 EST,closed,20160316 17:53:39 EST,112.711,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9514048,
393,32.27178,20160316 17:55:15 EST,,,1.12124,,EURUSD,long,20160316 17:53:15 EST,20160316 17:53:15 EST,closed,20160316 17:53:15 EST,1.1215,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72822,
396,27.460945512,20160316 17:55:34 EST,,,0.97845,,USDCHF,short,20160316 17:54:33 EST,20160316 17:54:33 EST,closed,20160316 17:54:33 EST,0.97823,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941654488,
398,9.77223000001,20160316 17:57:15 EST,,,1.12135,,EURUSD,short,20160316 17:55:15 EST,20160316 17:55:15 EST,closed,20160316 17:55:15 EST,1.12124,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72777,
395,-4.76133412199,20160316 17:57:25 EST,,,1.31175,,USDCAD,long,20160316 17:54:27 EST,20160316 17:54:27 EST,closed,20160316 17:54:27 EST,1.31176,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.882434122,
344,-45.03705,20160316 17:58:10 EST,,,0.75631,,AUDUSD,long,20160316 17:34:07 EST,20160316 17:34:07 EST,closed,20160316 17:34:07 EST,0.75604,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.53705,
400,0.772050000016,20160316 17:58:15 EST,,,1.1213,,EURUSD,long,20160316 17:57:15 EST,20160316 17:57:15 EST,closed,20160316 17:57:15 EST,1.12135,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72795,
399,48.717570636,20160316 17:58:32 EST,,,0.97809,,USDCHF,long,20160316 17:55:34 EST,20160316 17:55:34 EST,closed,20160316 17:55:34 EST,0.97845,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941229364,
397,44.2093344,20160316 17:58:36 EST,,,112.683,,USDJPY,long,20160316 17:54:37 EST,20160316 17:54:37 EST,closed,20160316 17:54:37 EST,112.721,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9506656,
403,-12.72768,20160316 17:59:16 EST,,,1.12126,,EURUSD,short,20160316 17:58:15 EST,20160316 17:58:15 EST,closed,20160316 17:58:15 EST,1.1213,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72768,
401,10.93375197,20160316 17:59:26 EST,,,1.3119,,USDCAD,short,20160316 17:57:25 EST,20160316 17:57:25 EST,closed,20160316 17:57:25 EST,1.31175,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.88274803,
404,41.126222466,20160316 17:59:32 EST,,,0.9784,,USDCHF,short,20160316 17:58:32 EST,20160316 17:58:32 EST,closed,20160316 17:58:32 EST,0.97809,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941077534,
402,-18.03759,20160316 18:00:13 EST,,,0.75622,,AUDUSD,short,20160316 17:58:10 EST,20160316 17:58:10 EST,closed,20160316 17:58:10 EST,0.75631,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.53759,
407,-22.69992069,20160316 18:03:05 EST,,,1.31205,,USDCAD,long,20160316 17:59:26 EST,20160316 17:59:26 EST,closed,20160316 17:59:26 EST,1.3119,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.88342069,
405,33.6495456,20160316 18:03:26 EST,,,112.713,,USDJPY,short,20160316 17:58:36 EST,20160316 17:58:36 EST,closed,20160316 17:58:36 EST,112.683,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9504544,
392,-1.39339199999,20160316 18:03:35 EST,,,126.392,,EURJPY,short,20160316 17:52:43 EST,20160316 17:52:43 EST,closed,20160316 17:52:43 EST,126.388,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.673392,
409,58.46394,20160316 18:04:16 EST,,,0.7558,,AUDUSD,long,20160316 18:00:13 EST,20160316 18:00:13 EST,closed,20160316 18:00:13 EST,0.75622,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.53606,
406,-17.22777,20160316 18:04:25 EST,,,1.12133,,EURUSD,long,20160316 17:59:16 EST,20160316 17:59:16 EST,closed,20160316 17:59:16 EST,1.12126,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72777,
410,7.56917391599,20160316 18:04:46 EST,,,1.31217,,USDCAD,short,20160316 18:03:05 EST,20160316 18:03:05 EST,closed,20160316 18:03:05 EST,1.31205,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.884026084,
408,39.6078921,20160316 18:04:55 EST,,,0.9781,,USDCHF,long,20160316 17:59:32 EST,20160316 17:59:32 EST,closed,20160316 17:59:32 EST,0.9784,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.9411079,
411,-36.3118536,20160316 18:05:03 EST,,,112.736,,USDJPY,long,20160316 18:03:26 EST,20160316 18:03:26 EST,closed,20160316 18:03:26 EST,112.713,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9518536,
412,-38.3541312,20160316 18:05:12 EST,,,126.416,,EURJPY,long,20160316 18:03:35 EST,20160316 18:03:35 EST,closed,20160316 18:03:35 EST,126.392,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6741312,
413,67.46376,20160316 18:06:12 EST,,,0.75628,,AUDUSD,short,20160316 18:04:16 EST,20160316 18:04:16 EST,closed,20160316 18:04:16 EST,0.7558,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.53624,
414,-8.22794999998,20160316 18:06:21 EST,,,1.12132,,EURUSD,short,20160316 18:04:25 EST,20160316 18:04:25 EST,closed,20160316 18:04:25 EST,1.12133,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72795,
419,14.96271,20160316 18:07:19 EST,,,0.75615,,AUDUSD,long,20160316 18:06:12 EST,20160316 18:06:12 EST,closed,20160316 18:06:12 EST,0.75628,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.53729,
416,39.6078921,20160316 18:08:07 EST,,,0.9784,,USDCHF,short,20160316 18:04:55 EST,20160316 18:04:55 EST,closed,20160316 18:04:55 EST,0.9781,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.9411079,
417,25.7269056,20160316 18:08:21 EST,,,112.76,,USDJPY,short,20160316 18:05:03 EST,20160316 18:05:03 EST,closed,20160316 18:05:03 EST,112.736,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9530944,
418,54.0440208,20160316 18:08:31 EST,,,126.462,,EURJPY,short,20160316 18:05:12 EST,20160316 18:05:12 EST,closed,20160316 18:05:12 EST,126.416,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6759792,
423,-11.2338336,20160316 18:10:15 EST,,,112.764,,USDJPY,long,20160316 18:08:21 EST,20160316 18:08:21 EST,closed,20160316 18:08:21 EST,112.76,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9538336,
415,66.988662282,20160316 18:12:31 EST,,,1.31152,,USDCAD,long,20160316 18:04:46 EST,20160316 18:04:46 EST,closed,20160316 18:04:46 EST,1.31217,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.882837718,
425,5.9258232,20160316 18:12:50 EST,,,112.773,,USDJPY,short,20160316 18:10:15 EST,20160316 18:10:15 EST,closed,20160316 18:10:15 EST,112.764,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9541768,
426,60.262196814,20160316 18:16:25 EST,,,1.31211,,USDCAD,short,20160316 18:12:31 EST,20160316 18:12:31 EST,closed,20160316 18:12:31 EST,1.31152,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.882703186,
427,4.60579679999,20160316 18:16:59 EST,,,112.765,,USDJPY,long,20160316 18:12:50 EST,20160316 18:12:50 EST,closed,20160316 18:12:50 EST,112.773,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9542032,
420,-24.72828,20160316 18:18:27 EST,,,1.12144,,EURUSD,long,20160316 18:06:21 EST,20160316 18:06:21 EST,closed,20160316 18:06:21 EST,1.12132,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72828,
428,-1.399536396,20160316 18:18:51 EST,,,1.31207,,USDCAD,long,20160316 18:16:25 EST,20160316 18:16:25 EST,closed,20160316 18:16:25 EST,1.31211,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.883936396,
422,47.19954393,20160316 18:19:02 EST,,,0.97805,,USDCHF,long,20160316 18:08:07 EST,20160316 18:08:07 EST,closed,20160316 18:08:07 EST,0.9784,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.94095607,
429,0.645875999994,20160316 18:19:13 EST,,,112.77,,USDJPY,short,20160316 18:16:59 EST,20160316 18:16:59 EST,closed,20160316 18:16:59 EST,112.765,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.954124,
424,-10.6372728,20160316 18:19:31 EST,,,126.465,,EURJPY,long,20160316 18:08:31 EST,20160316 18:08:31 EST,closed,20160316 18:08:31 EST,126.462,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6772728,
430,-30.72816,20160316 18:22:41 EST,,,1.12128,,EURUSD,short,20160316 18:18:27 EST,20160316 18:18:27 EST,closed,20160316 18:18:27 EST,1.12144,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72816,
432,54.7908921,20160316 18:22:58 EST,,,0.97845,,USDCHF,short,20160316 18:19:02 EST,20160316 18:19:02 EST,closed,20160316 18:19:02 EST,0.97805,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.9411079,
434,-9.31729920001,20160316 18:23:22 EST,,,126.463,,EURJPY,short,20160316 18:19:31 EST,20160316 18:19:31 EST,closed,20160316 18:19:31 EST,126.465,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6772992,
435,36.77319,20160316 18:24:27 EST,,,1.12099,,EURUSD,long,20160316 18:22:41 EST,20160316 18:22:41 EST,closed,20160316 18:22:41 EST,1.12128,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72681,
431,64.744040706,20160316 18:24:52 EST,,,1.3127,,USDCAD,short,20160316 18:18:51 EST,20160316 18:18:51 EST,closed,20160316 18:18:51 EST,1.31207,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.885259294,
439,-2.94333594,,,,0.0,,USDCAD,long,20160316 18:24:52 EST,20160316 18:24:52 EST,open,20160316 18:24:52 EST,1.3127,10000.0,,0.0,15.0,,USDCAD,strat104v1v2,2.94333594,
436,7.72265075401,20160316 18:25:02 EST,,,0.97836,,USDCHF,long,20160316 18:22:58 EST,20160316 18:22:58 EST,closed,20160316 18:22:58 EST,0.97845,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.942049246,
437,58.0040472,20160316 18:25:25 EST,,,126.414,,EURJPY,long,20160316 18:23:22 EST,20160316 18:23:22 EST,closed,20160316 18:23:22 EST,126.463,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6759528,
440,32.014964898,20160316 18:26:41 EST,,,0.97861,,USDCHF,short,20160316 18:25:02 EST,20160316 18:25:02 EST,closed,20160316 18:25:02 EST,0.97836,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.942535102,
433,-48.1951008,20160316 18:31:23 EST,,,112.802,,USDJPY,long,20160316 18:19:13 EST,20160316 18:19:13 EST,closed,20160316 18:19:13 EST,112.77,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9551008,
438,15.77361,20160316 18:32:11 EST,,,1.12114,,EURUSD,short,20160316 18:24:27 EST,20160316 18:24:27 EST,closed,20160316 18:24:27 EST,1.12099,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72639,
442,25.941643434,20160316 18:33:48 EST,,,0.9784,,USDCHF,long,20160316 18:31:20 EST,20160316 18:31:20 EST,closed,20160316 18:31:20 EST,0.97861,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.942656566,
441,73.8437304,20160316 18:35:48 EST,,,126.475,,EURJPY,short,20160316 18:25:25 EST,20160316 18:25:25 EST,closed,20160316 18:25:25 EST,126.414,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6762696,
443,5.9238168,20160316 18:36:22 EST,,,112.811,,USDJPY,short,20160316 18:31:23 EST,20160316 18:31:23 EST,closed,20160316 18:31:23 EST,112.802,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9561832,
247,172.95237,20160316 18:40:12 EST,,,1.424,,GBPUSD,long,20160316 15:47:22 EST,20160316 15:47:22 EST,closed,20160316 15:47:22 EST,1.42521,10000.0,,15.0,15.0,,GBPUSD,strat104v1v2,8.54763,
448,-4.272,,,,0.0,,GBPUSD,short,20160316 18:40:12 EST,20160316 18:40:12 EST,open,20160316 18:40:12 EST,1.424,10000.0,,0.0,15.0,,GBPUSD,strat104v1v2,4.272,
445,12.276609408,20160316 18:40:15 EST,,,0.9785,,USDCHF,long,20160316 18:35:42 EST,20160316 18:35:42 EST,closed,20160316 18:35:42 EST,0.97862,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.942990592,
447,5.9228136,20160316 18:40:17 EST,,,112.83,,USDJPY,short,20160316 18:38:30 EST,20160316 18:38:30 EST,closed,20160316 18:38:30 EST,112.821,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9571864,
446,-0.077748000006,20160316 18:40:23 EST,,,126.47,,EURJPY,long,20160316 18:35:48 EST,20160316 18:35:48 EST,closed,20160316 18:35:48 EST,126.475,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.677748,
449,-5.9426262,20160316 18:42:17 EST,,,0.9785,,USDCHF,short,20160316 18:40:15 EST,20160316 18:40:15 EST,closed,20160316 18:40:15 EST,0.9785,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.9426262,
451,-21.1984344,20160316 18:42:26 EST,,,126.491,,EURJPY,long,20160316 18:41:25 EST,20160316 18:41:25 EST,closed,20160316 18:41:25 EST,126.48,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6784344,
444,44.27298,20160316 18:43:09 EST,,,1.12134,,EURUSD,short,20160316 18:33:18 EST,20160316 18:33:18 EST,closed,20160316 18:33:18 EST,1.121,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72702,
452,35.052293682,20160316 18:45:27 EST,,,0.97823,,USDCHF,long,20160316 18:42:17 EST,20160316 18:42:17 EST,closed,20160316 18:42:17 EST,0.9785,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941806318,
453,13.1208792,20160316 18:45:36 EST,,,126.506,,EURJPY,short,20160316 18:42:26 EST,20160316 18:42:26 EST,closed,20160316 18:42:26 EST,126.491,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6791208,
421,-283.53132,20160316 18:46:10 EST,,,0.75429,,AUDUSD,short,20160316 18:07:19 EST,20160316 18:07:19 EST,closed,20160316 18:07:19 EST,0.75615,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.53132,
454,0.771749999983,20160316 18:46:14 EST,,,1.1214,,EURUSD,short,20160316 18:45:14 EST,20160316 18:45:14 EST,closed,20160316 18:45:14 EST,1.12135,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72825,
455,19.869597342,20160316 18:47:21 EST,,,0.9784,,USDCHF,short,20160316 18:45:27 EST,20160316 18:45:27 EST,closed,20160316 18:45:27 EST,0.97823,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941502658,
450,34.9633944,20160316 18:48:24 EST,,,112.799,,USDJPY,long,20160316 18:40:17 EST,20160316 18:40:17 EST,closed,20160316 18:40:17 EST,112.83,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9566056,
456,21.0410376,20160316 18:48:29 EST,,,126.485,,EURJPY,long,20160316 18:45:36 EST,20160316 18:45:36 EST,closed,20160316 18:45:36 EST,126.506,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6789624,
459,19.869961734,20160316 18:50:25 EST,,,0.97834,,USDCHF,short,20160316 18:48:21 EST,20160316 18:48:21 EST,closed,20160316 18:48:21 EST,0.97817,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.941138266,
460,-34.9952064,20160316 18:50:29 EST,,,112.777,,USDJPY,short,20160316 18:48:24 EST,20160316 18:48:24 EST,closed,20160316 18:48:24 EST,112.799,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9552064,
461,-5.35912080001,20160316 18:50:35 EST,,,126.498,,EURJPY,long,20160316 18:49:35 EST,20160316 18:49:35 EST,closed,20160316 18:49:35 EST,126.499,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.6791208,
458,-9.72833999999,20160316 18:53:15 EST,,,1.12138,,EURUSD,short,20160316 18:47:10 EST,20160316 18:47:10 EST,closed,20160316 18:47:10 EST,1.1214,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.72834,
